,-124.0,-123.75,-123.5,-123.25,-123.0,-122.75,-122.5,-122.25,-122.0,-121.75,-121.5,-121.25,-121.0,-120.75,-120.5,-120.25,-120.0
40.0,-9.739702,-6.145061999999999,-3.452851,-1.6078094000000007,-2.5808940000000002,2.4332294999999995,-1.8192963,-2.5863106999999994,-2.1350431999999997,-3.1641554,0.5927189999999998,-2.3494719999999996,-1.842778,2.0179139,1.4521372000000001,-1.2830131999999996,3.0353822000000004
39.75,-12.130232,-7.313179,-4.094168,-2.7945887,-2.215708,1.5365688999999998,-0.882031,-1.4861516,-0.8751560000000005,-2.6984299999999997,0.8280289999999999,-2.552115,-2.9226953999999994,1.0935457,3.270424,-1.3707493,3.8148508
39.5,-12.185136,-7.967812,-4.701085999999999,-4.3670677,-2.3312609999999996,0.2004028,-0.7579029999999998,0.5635123000000002,-0.2831847000000005,-2.4741599999999995,2.13513,-2.916617,-3.3936646,0.7932290000000002,-0.3609266,-2.808383,3.9374966999999996
39.25,-12.068257500000001,-8.186173,-4.618614000000001,-4.848677,-3.0904336,-1.861182,-0.8239212,0.5787660000000003,-0.23480400000000046,-2.4031700000000003,0.15788000000000046,-3.2330545,-3.748315,0.13772330000000021,-1.6584713000000004,-3.2580169999999997,2.2355575
39.0,-13.036877,-10.574014000000002,-6.270441,-5.131155,-2.935888,-2.5265244,-1.1457670000000002,0.4816556000000003,-0.2911020000000004,-2.6072759999999997,-1.1700852,-3.4629663,-3.8968879999999997,1.0430200000000003,-3.118561,-3.2276942999999996,0.5189185999999992
38.75,-12.390975000000001,-12.122191,-8.074993,-5.9375279999999995,-3.4799605000000002,-2.7932734,-0.9231688000000005,-0.07061170000000017,0.08505550000000017,-2.7495173,-3.1769865999999998,-3.7816914999999995,-4.2824452,-0.5332964000000002,-3.7654536999999997,-3.7538773999999995,-2.1345219999999996
38.5,-12.409232,-12.153116,-8.130646,-6.767620999999999,-4.276521000000001,-2.7514849999999997,-0.8289496000000005,-1.1212635000000004,0.7486644,-2.9573586,-3.787603,-3.5913972999999997,-4.6741198,-2.139912,-4.2813669999999995,-3.8296683,-2.9976037
38.25,-12.209477,-11.789166000000002,-6.9641079999999995,-7.61883,-5.444223,-2.7686216000000003,-1.5046620000000006,-2.3202245999999995,0.43623299999999965,-2.9920723999999996,-3.746053,-3.125411,-4.551292699999999,-3.8006873,-4.1002163,-3.2475256,-2.8432896999999997
38.0,-11.566014000000001,-11.159838,-8.241778,-9.1548235,-7.083400999999999,-4.5140769999999995,-2.657991,-2.793507,0.6413270000000004,-3.0033763,-3.3905769999999995,-2.442474,-4.4789937,-4.2699187,-3.343333,-2.7618555,-2.365232
37.75,-11.211186,-10.582059000000001,-8.059272,-10.127661,-7.911386,-6.421231,-4.1652176,-3.8502266999999994,0.5090560000000002,-2.9958283999999997,-2.806154,-1.4187769999999995,-3.7703683999999997,-3.5858749999999997,-2.1860376,-2.3546036999999997,-1.7926176999999996
37.5,-12.929296,-9.942257,-8.738889,-10.73592,-8.100612,-7.3916569999999995,-4.19148,-4.4641994,1.09544,-3.5165217,-1.1576236,-1.3542620000000003,-2.901395,-3.034238,-1.4709103,-2.6486043,-0.1569427000000001
37.25,-12.158373,-8.842792,-9.375939,-10.667893000000001,-7.682644,-8.485153,-4.661760000000001,-4.8062733,0.44258050000000004,-2.502066,-0.11075799999999969,-0.32468500000000056,-1.7263673999999996,-2.0875777,-0.8313682999999994,-2.532453,-0.4686180000000002
37.0,-11.540904,-6.863401,-10.579992,-10.385309000000001,-6.524273,-8.80119,-4.745046,-6.031939,-0.5146785999999999,-1.470627,0.1930179999999999,0.4305799000000001,-1.1045265000000004,-0.7445489999999997,-0.3284142000000001,-2.5555876,-0.9282999999999997
36.75,-10.967899500000001,-7.989135,-10.88751,-9.814194,-3.9140110000000004,-9.225459,-4.806813999999999,-6.9795799999999995,-1.8862163,-2.235935,-1.0608544000000002,0.8400239999999997,-2.2884906000000003,0.5370693000000002,0.059463000000000044,-1.858828,-1.3277481999999998
36.5,-10.326237500000001,-6.601455,-10.31669,-9.632723,-4.233982,-9.205093000000002,-3.391266,-7.149593000000001,-4.976114,-3.1867284000000002,-2.1120522999999998,1.1666950000000007,-1.3036756999999999,0.6244304,1.4092156,0.23288179999999992,-0.8441321999999998
36.25,-10.192450999999998,-8.412951999999999,-9.396346999999999,-9.094094,-6.133878999999999,-9.188897,-2.8842880000000006,-8.003965,-6.924503,-3.7952604,-2.2971027,1.4526142000000002,-2.0003617,0.127923,2.4035466999999997,0.8224096000000001,0.1505968000000002
36.0,-11.594774000000001,-11.003587,-10.418031000000001,-8.60024,-5.543598,-8.609903000000001,-4.6368920000000005,-7.5881490000000005,-7.159802999999999,-4.9410157,-3.3569983,2.3101187,-1.2211149999999997,-0.3711496999999997,3.0100683000000004,4.5850907,0.6806163000000003
